RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31,2026-02-28,2026-03-31,2026-04-30,2026-05-31,2026-06-30,2026-07-31
395068,112,"Santa Rosa, CA",msa,CA,1623.8318833809274,1630.903983308286,1644.0554501488973,1656.9186440613587,1670.7175953763765,1686.5432508520655,1696.4589158335227,1704.690432582329,1720.2818952838222,1732.7101746815222,1747.9803837309682,1768.0229811689653,1786.6356174331743,1801.8971675977298,1838.392821521045,1850.4688369510516,1869.5013869025215,1861.7889154476813,1870.7600546106164,1874.4890378785367,1869.4222733224417,1872.100291827838,1870.3791913245632,1866.3637862828014,1875.5211658003104,1899.8343234988172,1904.0517949520304,1919.4987369063647,1921.7773471861767,1947.6704349175823,1952.9153903529523,1964.1210250045965,1978.6057188858529,2002.4135455773826,2034.598076781684,2056.6779779905405,2074.4333150486195,2076.2425012846306,2095.408483808725,2089.1114733311424,2091.534896114396,2090.4432030059997,2103.5284588847635,2106.8404987231906,2106.7446831063135,2114.4703605896,2113.4057661338866,2118.824440032823,2095.9307716678577,2093.9193186738316,2084.820241214978,2094.070774104137,2101.7067884356056,2105.156013546183,2104.6495880658968,2109.2655318698316,2115.969533011703,2110.441748863107,2108.346680925297,2106.9448626959957,2126.435955286677,2135.259213721886,2135.6449150607573,2127.493875529164,2120.2448666712808,2125.7639786513178,2123.3094415103265,2136.0906455252316,2139.9143475188407,2178.040990039962,2181.814896961138,2192.6246056675886,2173.88775418607,2184.70327988723,2187.5732948103687,2197.573389359559,2214.54230943812,2237.634393952162,2270.0769407842045,2290.1711319969763,2318.9269679070712,2318.417907999706,2339.54250392552,2343.5281952253877,2375.5675022881605,2392.5937174766723,2422.347804997172,2444.0459981199515,2456.704702701965,2461.9750476542895,2461.7907357481986,2459.8453342242183,2454.751084609883,2457.1330857510407,2457.535841249081,2470.3625571639755,2471.056670483758,2478.0044671420387,2480.5853870073397,2489.46463579518,2498.9496158091047,2510.752632796902,2516.35592240569,2528.788903409922,2535.7076000664065,2539.6862081301133,2547.2114662407894,2548.5830590238843,2555.9763915936433,2548.9699040900314,2548.120005176918,2550.288544786464,2558.220376639077,2549.991542913285,2552.9629736121533,2558.068833822607,2569.1350035507176,2583.406022504095,2589.0017646616616,2594.6176518398183,2599.1319222203874,2603.185877545315,2615.4082962079824,2613.2683875555545,2611.653904745235,2608.562986685134,2615.5407289825725,2616.1886426334218,2615.769016180658,2614.3690824850864,2617.9727733120712,2623.0064192829823,2627.981265184804,2640.1055059341534,2644.2866289102585,2657.65084570514,2668.8027924606467,2689.530009887997,2699.6483605824214
395019,113,"Reno, NV",msa,NV,992.0805406796746,1004.0984154430187,1011.8997233866609,1015.4208502441389,1017.8052458325499,1021.457091560598,1023.808780995759,1028.1766175491273,1035.8855447466733,1046.511246110811,1062.0795300769541,1069.4803761829014,1075.0785497199404,1078.4253029890626,1084.9990038275143,1098.6846766584522,1105.4875670534163,1109.692938642152,1114.2803423837777,1121.7070112593144,1129.4954101057974,1135.3540072400435,1139.0269929187734,1148.7780844549936,1156.5101371896565,1165.7346636866894,1175.002055040766,1186.4255585110498,1204.4616537635115,1218.629708068244,1235.160787956578,1244.5048058918212,1257.6128474315583,1262.8597172858192,1274.3700570542574,1281.191422923523,1297.1637651545489,1305.5452356439205,1318.0119154566837,1326.9477593616282,1336.8459962436345,1349.4966659225386,1362.490501753612,1375.9018094724015,1379.6923180784665,1386.2417632066933,1392.846756196425,1399.92737756665,1407.1634829003706,1413.5536355595013,1418.0597273650185,1422.6077380605989,1424.3836642014996,1426.6942993989549,1427.2961955807255,1430.5643784931606,1438.819200835671,1449.199456918131,1456.1536589667646,1463.7274352469747,1466.4882145658405,1473.4030060114462,1473.8434355858362,1474.0930993586535,1470.4408186731011,1463.086693399085,1463.4241835704856,1481.7259527882381,1506.7400122219553,1535.5118468478863,1556.2463440302372,1572.8970472064261,1588.4446863686458,1605.2603775927773,1619.7589156706463,1635.0072574182298,1657.5647460897758,1685.1473274795217,1721.8132988190118,1741.3762615311136,1757.0857081958795,1754.3616686847845,1760.2735310164585,1754.82427612337,1766.3197594766907,1764.809294952111,1777.3082798876808,1785.7151353799939,1794.917884038366,1799.2368863673955,1795.4624733649227,1790.2137803156004,1781.6124991254621,1782.6304592814631,1783.13282372688,1796.8207985435683,1792.9559217870765,1807.099967870081,1802.934762167446,1807.326786668399,1799.989093449577,1797.9553476090612,1796.5881175319855,1795.8533002856375,1797.1056823026147,1798.6200861307823,1800.9867682442762,1805.0386947709505,1811.5159642762123,1806.9103006514367,1814.309307593635,1822.767035678372,1837.9849942888752,1847.3896332837905,1847.333475652335,1855.3366858598163,1857.0658192523952,1863.6035985566803,1864.0594685394283,1864.4730073137937,1868.862691739916,1868.1520050578529,1876.5796817745863,1876.8288899585305,1894.8199040456525,1898.629372515478,1910.4234243977937,1919.5633226134883,1933.5489411036465,1942.4362137622488,1955.7428362030716,1966.170144088859,1975.8043357929687,1992.204113240263,1999.2295198485908,2011.1839886610094,2008.5123143167507,2019.7400612749177,2029.969250253979
394698,114,"Huntsville, AL",msa,AL,754.0947391243147,756.4791167064517,758.2344575218395,761.8616612898419,758.7766085800808,755.831903988768,752.3812155857563,754.3695716000464,757.7293664032542,763.1591859481932,764.8824469827096,766.2273681058559,769.9953843713797,771.465778036484,774.9155104354622,773.4850968052941,774.0923695313005,773.425146211544,774.9468061357026,776.2192600765367,780.5779131482556,779.7382571768127,782.3929675441311,784.0169588369508,786.008355900914,789.1784910061897,791.6373921992636,796.5848616630218,800.2072178552528,802.795778801684,807.7105846927375,808.0030071120128,807.1829261638327,808.7634004883262,813.0278045428486,818.3773297169588,822.88159089033,828.0656242166915,832.5008044630512,832.4567410907752,837.8826993943006,845.6385456235282,852.9171834988057,855.966842989613,859.0968954260492,865.156735437557,873.8761571867713,879.1841429499799,878.1940320044632,883.0190381009519,887.9027647302918,896.6054440444432,902.0389837155594,906.926179513824,911.0656493235023,921.3647888779669,932.0680135305647,940.863017852022,946.0801222006085,954.4330613402778,968.9609418066623,979.0363425298846,987.545805699914,990.7197795543934,1001.9575163116908,1011.1271280669723,1027.5896592637012,1038.531936445254,1055.279959521587,1062.8092916989024,1076.3451913734655,1079.8617930146404,1095.0632089603507,1104.0846852583052,1123.9653242896657,1138.3598272535764,1157.909618088198,1174.918806345525,1190.4518775608365,1201.8060466696904,1214.0033219977686,1229.3257468529812,1240.5253119717406,1254.875203416482,1260.872826804126,1270.0880448878097,1266.7653580738488,1272.7820574072468,1276.5130352752844,1288.789528481408,1292.139554572571,1302.4672958205804,1295.4377738366015,1294.6696478868532,1292.9093612375102,1301.1679379051993,1307.4556848947907,1314.8311768077406,1333.2059743532152,1344.1073377490056,1346.9573501964276,1336.2467806229267,1332.4645269332666,1324.259059168851,1330.4662709263343,1335.396791575802,1345.4061290805607,1346.0853591693497,1348.0026054957193,1342.8532327402147,1339.8058587819778,1338.4443486192442,1342.0675235570225,1346.5263589062884,1350.3812094976063,1357.257223132107,1356.1220506842474,1352.8586537325552,1347.7742704419188,1348.7098356246981,1342.6753271269233,1344.954732641356,1341.887438402531,1350.4700645942198,1352.350733150265,1356.1308501840933,1350.4371462372574,1350.9896455656185,1353.9776157859674,1357.7727717498622,1360.9359846784323,1361.9084285323067,1368.3296178710962,1371.599310195523,1376.4172186344704,1372.9543560009236,1374.128844123227,1376.0806274438603,1384.6828045896427
394995,115,"Port St. Lucie, FL",msa,FL,1126.6630617222565,1133.2851523311174,1137.4598192713515,1141.8159692015797,1145.4100876377693,1147.4108598772345,1155.2161898328166,1161.6677450921977,1173.8710194653734,1186.377968918219,1199.225081134997,1204.024921835517,1206.4373901361232,1208.1324354976591,1213.671324111456,1216.04220995905,1227.7580173214494,1234.1309778112266,1240.223064801128,1240.306154315195,1242.226212532236,1243.9103821483548,1243.6388710812366,1247.124899325089,1260.7402920732052,1274.3030889255033,1285.7749351089794,1294.368218519284,1299.9427947777842,1313.8385293749573,1319.2556061075322,1330.0098739022421,1328.5577980119235,1334.8247533956217,1340.186738329853,1352.5316028497766,1354.9365741379936,1360.7976876225841,1365.7341960912174,1372.892872787295,1379.253580249234,1383.7233335836456,1393.686475185739,1398.2613165397174,1400.8651144553746,1397.7678371385894,1405.3975167582282,1416.527297507702,1426.6999551711021,1429.091732384863,1432.751086882251,1436.7130704392857,1440.6479882222293,1442.8098340106774,1444.6992137536106,1449.0827692955634,1460.2772797294076,1471.566800281839,1475.008627653142,1471.1429890186223,1470.6070463479862,1474.043999313681,1483.0942269674333,1494.6837293933627,1505.569469645328,1505.1656444449252,1513.719059537237,1517.5153534604412,1540.740266478032,1559.979389516448,1578.8844932879251,1593.4596954419928,1615.0853349387114,1653.200935127978,1678.9131652863398,1698.577921839757,1714.9888263463622,1759.300124263724,1798.7154058877877,1847.885950428808,1870.4601139303202,1912.6030657112424,1965.7959339960119,2016.373547187429,2051.8993394023128,2049.511256272122,2060.653994121453,2072.5001762547117,2100.390923432002,2118.9355202653587,2139.6464369249047,2151.155767933501,2163.8530267270294,2165.196695475911,2153.849336972187,2153.193189732903,2158.6746045953864,2177.1812986188393,2194.138359926897,2208.97413813647,2217.35778291232,2215.7370456879885,2215.623995292076,2219.567615243527,2230.310094231565,2229.10276184246,2217.2282290752746,2209.811836882479,2205.486709800148,2213.531630701587,2217.348033610727,2226.154137047643,2243.1683329891553,2247.6310801230366,2248.4493643149667,2243.0901174870314,2241.890573740673,2248.0863274546423,2256.3978553457628,2267.6827926825868,2279.733512364827,2283.1082952556894,2281.6291997930607,2280.867351893073,2272.838127866703,2278.5932370187834,2281.4782137360617,2291.726171334459,2295.8415815485237,2301.130556616071,2311.5754179176975,2315.1227180603255,2315.512959626428,2314.8485538401733,2319.815955919002,2322.337757116772,2327.4316910246325,2330.563563312417,2337.2444169185187
394761,116,"Lafayette, LA",msa,LA,,,,,,,,,,,,,,,,,1034.6898030863817,1025.8443891811505,1022.7106421524466,1018.0487948549421,1026.3518203806068,1018.6524761593938,1029.509543337698,1021.198095859945,1033.3961948059516,1031.714645488222,1044.7984414769824,1036.6542624558933,1040.4811277171468,1038.8577574273963,1041.4142174129595,1044.0854722523886,1043.7610550447391,1046.6054337209537,1040.7988664233312,1045.1505990875505,1039.6506871270892,1046.1775297374693,1041.2472703673395,1041.4335840147075,1035.504062677804,1041.196947166217,1046.3897701803085,1054.1320940862,1052.082855508797,1049.078716963045,1045.5038789059577,1049.8038687643625,1051.1339244204653,1050.6183572927573,1052.1936696327818,1055.8245283109866,1060.8943339331313,1060.5852450172906,1057.6766225313852,1052.290339553777,1052.7806953955703,1055.5981982055278,1059.5201634521422,1056.1732797914399,1055.6918794762407,1053.5473618790165,1066.8056394479388,1069.7629237005494,1071.9087982863102,1070.7684124117638,1072.7926154123124,1080.939007471849,1098.6099453425484,1110.9045007489901,1117.3059086771239,1118.638107499454,1122.507984108259,1120.9530726407854,1125.1623552521778,1128.272825430102,1144.8511006238964,1158.2887513304888,1178.8101575651692,1192.5282199160995,1205.241770392569,1215.2834307698936,1227.465807594921,1235.6418815591799,1246.6219174763646,1253.313776834194,1258.0702867818864,1262.3754308120235,1263.073990900876,1265.2534938670763,1261.3510700505356,1257.5167685446972,1250.247520252026,1246.4568084402345,1243.0270718197585,1251.0335537944277,1255.419907154151,1267.856313631197,1275.3838538023913,1283.7989830972765,1281.8650834741318,1283.414579164767,1287.949961171503,1298.7111178292641,1304.8541583008594,1307.1808862275743,1309.505062410093,1314.576138797545,1316.069268700678,1313.0715373069,1303.4799068414181,1303.0363548964376,1309.5046195780442,1320.037656132072,1321.563740696897,1324.2840300596392,1324.9843278870433,1331.1856201273258,1338.140989329246,1339.5260913879363,1341.09881864782,1338.180285622576,1344.7478689879072,1349.6540475255588,1354.6505268515575,1356.5832023926434,1358.7828813762062,1358.6117499901436,1362.7292372442864,1363.4810557712658,1363.1983181231942,1363.2967967004245,1365.3014518216673,1370.9207867489397,1373.138484259204,1371.6385848800378,1368.5258875265474,1364.6201288746624,1364.0293731738348
394898,117,"Myrtle Beach, SC",msa,SC,954.2326708977178,955.3316424831753,952.8095584193554,956.7885107843948,967.4896678367703,968.7360797373278,975.997955712713,979.2256825641025,981.7395233674894,989.0315825770723,990.3171832841766,994.6626700680994,995.461852291927,998.0195101658494,1005.2646209292286,1008.0988830081811,1004.0760932843964,1008.1819976523126,1008.8791888631047,1016.4700095194381,1020.577399435939,1022.8734104883275,1026.5978240561037,1027.1388660239907,1037.0445031836334,1043.902371583862,1045.9138659741448,1049.2581039827821,1054.4912559615648,1063.7281963430096,1067.6938092175455,1069.4449139809597,1072.0433696766795,1078.660342308104,1080.1748321390396,1083.1693058015821,1087.546862340794,1093.8445313205661,1095.8823667201314,1101.0275978494524,1108.2022651579314,1112.3076535122386,1113.1081440470512,1113.793900597892,1121.3380194359722,1123.8825022869964,1133.2004849787083,1132.3089715594836,1138.7300533142973,1136.456762818684,1142.3381912325813,1146.117656688527,1148.8480280744905,1150.783589872202,1158.6395742092482,1166.59421583249,1169.773330147276,1175.3098280414247,1178.2679250700899,1189.3932380270312,1192.477382823589,1202.4153956420682,1204.9922027521804,1205.3807658973942,1204.2359670747642,1201.8859534871685,1201.657929779901,1203.6914895756565,1212.072954485878,1213.924742885657,1226.6329828070755,1240.2793823631746,1259.5440139211628,1280.7410476933085,1287.1474949968729,1304.3076039506434,1315.8353050611136,1343.539567783759,1377.4542757492934,1410.103881436475,1438.5950598384734,1471.764894534382,1486.1486518095594,1507.0279875957071,1514.7986437731643,1527.4183422046665,1551.6544274334854,1576.3658962358663,1606.757223056781,1616.8360782228879,1620.1281095367897,1624.6897490625786,1627.8740108810277,1628.5924125024032,1631.8914903548493,1635.6441018547482,1637.6742749643408,1641.8540633424586,1640.8339485179083,1648.1927157862312,1649.6240717316398,1652.5335160806032,1653.5196847967359,1649.6309033562977,1651.7848253519924,1647.9752444279486,1654.92932163626,1659.2399540651152,1667.7938751749703,1669.121174282363,1671.790818494531,1672.644788981321,1672.9520563634444,1678.0227998032492,1686.665751185779,1699.737468664542,1704.3358289781806,1700.75694251365,1693.408514144732,1692.230703478674,1693.3743086939874,1695.4624100630263,1692.7307265461416,1687.5989238117481,1684.6538868466541,1684.3907038586408,1680.220592901288,1675.0827513871166,1673.78938889113,1681.4926916246611,1686.9525364445014,1688.7903931223395,1687.6222367063895,1688.7027758176876,1693.557746373517,1699.8538197957587,1706.1810001419262,1709.0891078923455,1714.4238176798399
395116,118,"Springfield, MO",msa,MO,682.241191220919,681.5521271363153,682.9616873224259,682.9152805572302,686.4892541809522,685.1639218407761,687.2229401314964,687.5072961086977,691.794480187325,693.3113201533937,691.8709934178601,692.3799617592559,693.6157225419103,698.0465043960786,698.0504154365881,701.1406540348934,701.9049322250884,705.8803480789398,707.190356278023,709.054057288517,708.093083122444,711.8636502928251,713.008676527619,722.3859139941011,724.0046197466346,727.779648698172,726.6417295258461,725.2058325773314,725.2909006290579,725.2890849393852,730.1200178345574,733.649110666543,736.4922759376653,734.6557002299672,739.3513582794589,732.0655999027254,731.9231332274627,733.5369468985957,741.486344077324,749.9965548578344,749.1982884183908,755.0512214238682,755.990196560374,762.0457005578764,765.5543269107405,773.4066219990382,775.3222043441989,775.7975492520718,779.8413367125237,785.5364246375223,786.7814115013209,787.4846613162409,795.5373005917569,798.2219969612205,803.1724606605501,805.0228404821756,810.1217166676522,813.574624689786,819.3924060709927,831.0335184913516,838.2952224521204,843.1821253767,834.321884070702,836.7115835188782,837.2354379219737,843.2018550532755,849.9010444818118,861.6074105895811,864.8712773343741,870.2550922928419,875.162630842851,883.6293303603455,897.5206241174589,910.7524231936115,924.1941676711615,928.7711752630921,944.1758346176663,959.6451041744488,980.6521211288175,985.3343137828851,991.3440885667809,999.0831735649084,1012.0012354576019,1026.870229725946,1034.1874351528618,1038.680917699245,1044.2118517842216,1061.1780686777317,1071.8204527969706,1076.4242958368625,1071.4743604945616,1078.94833600158,1086.686541045714,1092.7329666628495,1096.108756165836,1101.023770774121,1103.2050521078652,1105.3530423484483,1104.7475667761494,1107.7217931374325,1108.047826384815,1111.5846573583542,1119.2067025762558,1125.066234928196,1131.9858027824398,1134.9680480180605,1135.853848833926,1134.4333220041924,1138.0104227341744,1145.8215356292087,1151.2131176001812,1151.3712126633284,1152.436853839447,1154.8456954249903,1157.0141093678803,1163.3765361079343,1169.6198705088868,1174.2610620664884,1174.8555691325712,1175.9444866323524,1182.7112846892207,1190.251439087326,1197.0218159683877,1202.2038255755708,1208.3370856968365,1214.817526450346,1211.1925987502343,1211.3481018359491,1210.9604494412517,1214.2174486549823,1222.1473582328958,1230.608235851926,1233.050056245221,1232.929303121317,1235.2725514742813,1240.450954678382,1245.4200882796915,1249.15964091865,1260.5159246472183
395195,119,"Visalia, CA",msa,CA,945.1259997648962,947.8948109245334,948.1350443897313,952.072096639786,956.4536034751011,955.465978220315,958.3535816796543,960.5989460230985,971.706640859267,971.5299902603463,976.0267547928931,978.6763101494128,980.3200358466555,977.8246547625192,978.3429062310672,985.4311796146853,993.2896233745445,998.5950727250113,994.6562768641498,996.5897162679873,993.8009998677435,1004.1951110867201,1007.0366527765766,1013.4462622093988,1015.7271967137306,1021.3823093373408,1028.6612616041298,1030.406965029561,1036.3531172830874,1040.9181516769613,1046.9366248482715,1044.3205962302402,1045.2194336422142,1049.291855666126,1057.7198554786182,1060.9889917516439,1064.2915043453456,1066.3205911770342,1067.5350509453417,1070.9463850517443,1070.2389835472788,1076.059549117561,1073.8178567353916,1079.996086191039,1081.7832033948011,1089.6106039714468,1088.6104378353514,1095.661236049843,1097.8876652058727,1100.593445424768,1104.6344350763388,1108.3082503391565,1112.8957431708961,1113.897250210586,1122.2320183391264,1127.113801893825,1134.3901995919366,1132.9420231307845,1137.8096201690128,1138.3719731464341,1143.6747627418795,1148.721945744912,1160.401141757625,1167.2875154729038,1162.395643948278,1157.8332114475795,1165.4230392788825,1183.6494457779195,1205.0386760932636,1208.5519682749,1211.7811671857223,1221.5099610508814,1242.2134037141043,1260.0297590904736,1282.2078599064503,1312.0631929748818,1338.9275697311434,1355.498231089303,1368.1164749466311,1375.0526228227754,1391.6032010857207,1430.306143221019,1470.918914762354,1508.3232778249082,1508.710580264173,1507.0433492910427,1498.9107017937008,1494.1289371325433,1520.8278768634614,1545.1403230727753,1562.6950351883552,1568.292423661187,1574.0214734666702,1567.9417214061934,1550.5914084269257,1542.1851244788934,1552.1933422894654,1567.774657422342,1582.8692819394696,1590.6877648984014,1579.4385605463863,1564.9511616451668,1563.3321291839602,1569.2074315827197,1579.9239599197824,1585.9648288089313,1602.1095670767475,1599.8162030667168,1610.8064184080613,1614.7338666421067,1625.3337837957488,1629.6831934688014,1633.1117300029127,1654.1852874186243,1657.1650897741733,1666.1450961692592,1649.4866403967624,1660.0022404289891,1666.6544329398635,1689.4534395794294,1691.0177020727076,1692.9309454869156,1694.5161873502616,1706.3979491562657,1713.7210146958198,1709.1134250021007,1707.8835352289675,1709.4125380563219,1727.988927246187,1729.7903301927506,1731.9654024339227,1729.4402155549474,1734.2418063099658,1741.5251766660842,1746.4450231574965,1748.4459609909925,1757.9437448367078,1768.9745243053599,1784.3762242485645
394746,120,"Killeen, TX",msa,TX,844.4591059031765,845.1949843783838,847.3433852396352,847.2211111784521,848.1452303132697,847.953784605758,848.1973969692037,848.6487654417882,847.81090186831,847.6509129097535,848.9987903558451,850.2986116688138,852.7895181557004,852.8384168237791,853.4188295122308,851.3603143692714,851.625406401362,852.7259011920818,856.300726928035,858.2368593456713,860.1911812650198,860.3582234529822,860.547656746172,862.4547170044308,862.610580927382,864.8193949854854,865.6830176594492,868.1364340143242,867.8515262438285,868.1628252391407,867.7201853633059,869.4774292956665,871.7430063317545,874.978343471853,876.6103080554835,878.4833677051402,879.185433232233,879.8259092423746,880.8102401538011,883.7944668378244,885.6211380168847,887.3804275967426,887.1922378779366,889.6985752408497,894.2808059571621,899.2251125095113,904.1597725662527,906.8086781499429,911.1234903796186,915.0771625709176,919.9669290032317,923.1562016766412,928.1746468237808,932.911999851096,939.1557626312426,942.6015472074519,944.2971631365023,945.6782721231806,947.960564563015,951.6447765712388,955.024640409004,958.3774583807156,964.5215203088169,965.3734065745676,968.2681660708961,974.6268998442085,983.4303216786889,994.7312132316783,1007.5947833591844,1020.9899700504944,1032.4988867358377,1040.1380616031408,1045.8758894764526,1059.3122013004286,1072.5256202008316,1096.5114771393028,1114.7327966824575,1139.865089776302,1160.8131447855699,1181.4419617175045,1200.3808444828069,1219.8743147844962,1238.6805107601429,1256.6718237540897,1266.1626936006858,1273.4993542299403,1283.743540503048,1294.3515620890598,1304.9748753608526,1306.60364224864,1309.2116758324971,1311.9933148956602,1314.0875348766695,1309.9011817556218,1307.4779309029088,1308.8194481786334,1315.6212898957988,1319.1749978301486,1320.7978995055644,1320.681542936306,1322.8165529884814,1325.830520595177,1324.876364809994,1324.015210208524,1323.1603763220808,1327.6742218241247,1325.3243707914596,1322.9840504541003,1320.9971948199332,1325.7123153747734,1328.4624791340232,1327.2473439647083,1323.005222725677,1321.365307222902,1322.0787108622678,1320.8000690922356,1320.0276113568204,1322.6207394428566,1330.891407652435,1335.9526486587522,1340.3279427619696,1339.908281795375,1344.1208282769592,1345.133011856431,1347.652467990546,1346.7193168216843,1344.8961278108873,1347.7365901017022,1350.0766426390037,1348.2334580784875,1344.7052897731216,1342.699038073894,1340.0342425636768,1338.3976598535216,1334.354038993979,1334.7490033407244,1334.7372288691734,1335.888730205906,1336.998068119254
394338,121,"Asheville, NC",msa,NC,922.7708996321547,918.4062060196262,938.5599730351436,942.8083609364638,945.923066988604,935.3190772237378,941.3768028279818,951.4304452215414,961.2282889687887,961.8934684857555,958.3960213905659,966.6498773544324,975.9382853196342,981.8397943019497,974.1019874093996,975.9405471283247,982.476710920722,999.129116625236,1005.3416580532263,1006.8181615717144,1009.1740749358257,1012.2060695421544,1017.194334450334,1012.8701773835517,1019.0308747317459,1027.4750497562975,1044.8670014054917,1046.7043542938056,1053.125622218194,1052.1409935104207,1058.1487246439003,1063.549206028676,1066.4644990598226,1071.2053961948945,1073.8321365312804,1085.3812678481631,1088.6735335447358,1095.9487406998978,1103.1062514286439,1109.9569021295024,1109.200180212913,1106.8476641570596,1110.3866018688177,1110.7638518029341,1116.9600030214992,1123.5779241438327,1135.2945405946678,1139.7072248560003,1149.1542347134061,1142.5883107281854,1140.3029592167604,1144.558802980965,1151.1065201226234,1160.649116285878,1163.4925558635518,1169.7247234666415,1172.063445583825,1172.9449444306167,1170.222463592254,1170.0194193212906,1167.5980954116005,1174.774099750704,1182.2063772372812,1191.2688797511958,1188.252012580691,1193.197321058953,1202.6383724214636,1211.8041695434677,1222.967474684179,1232.4770050423383,1237.50323088845,1246.209087172073,1259.4733885385508,1282.6203151042232,1297.1048622055364,1313.4888244778913,1323.5862034261156,1347.0904628686083,1368.8409926040827,1394.1578201779234,1408.8135317163274,1429.9475619190955,1453.5976031107518,1479.2641829500726,1500.1965112110572,1510.7691971139254,1515.844891231741,1526.0775482656352,1549.8923108023114,1563.0153702132832,1572.3922237396353,1573.847724535159,1588.1053236660996,1595.4877364688386,1603.7622551941236,1608.3345964091648,1617.3435316241698,1617.9136482422086,1634.416019979081,1638.126311873572,1644.952905703022,1639.880256672196,1640.046813266411,1640.412023733652,1644.1191096689965,1648.200886356853,1654.3413060904277,1653.9410626077533,1658.341197015538,1665.762862829265,1675.2257276413131,1682.8903083949822,1686.9535880602416,1694.8109883098048,1699.0925609454869,1703.3136532852534,1701.7423445882741,1704.0347020919085,1702.4488133581365,1694.1963504825817,1686.1974675261915,1684.21731405465,1680.4050107071498,1676.0101926956386,1668.632925769458,1668.7327818753504,1672.421711040606,1673.146414462155,1673.8780139180178,1672.279284945641,1671.867425313781,1679.762181207909,1684.323121855198,1684.7915578392476,1682.5922287069152,1684.0153482355277,1688.425630988684,1688.1006708545076,1685.8279976140493
