RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31,2026-02-28,2026-03-31,2026-04-30,2026-05-31,2026-06-30,2026-07-31,2026-08-31
3101,0,Los Angeles County,county,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",06,037,210217.60633020516,210455.31321035902,211332.87279494325,213070.40798404478,215280.13049262413,217394.17446851343,219524.65348467501,221715.78551885553,223745.63531538774,225365.98078163186,226843.6298778796,228250.60420461083,229179.84563369246,230047.24754698327,231273.36108242787,233365.68136175876,235671.5496129724,238003.894514613,240392.3037327144,242849.07369350895,245055.8367898305,247212.82184109013,249168.05899819502,251190.71668130587,252707.5957743357,254415.40886040675,256686.44729599394,259871.26865722527,263519.5848043632,267156.0332469027,271523.22774567065,276196.8729111531,281175.8082798454,285761.9073841445,290239.6256998976,294494.46621218504,297906.6233492789,300915.86295783386,304385.3343454565,308316.4052660511,313137.7765483299,317354.88204622816,322708.5241160872,328406.10975302145,334690.4280693284,339861.52111957053,344620.39194956736,349493.5910048168,354980.79727406264,360853.50858639553,367147.7370534837,374979.7185999353,384693.4301148265,394724.0570792986,404106.24870553514,412626.50559704937,422008.6557045433,431232.43974457146,438306.77300736535,444001.3540932375,448270.74607384787,454231.60452217114,460376.6844646495,467309.9279680336,473480.4060518975,480341.45268507785,488031.6137730971,496498.64179505693,505125.8886673882,514593.579500129,522320.2864098954,528933.6974106072,534503.0972098253,539295.1051251636,544208.229076189,548172.2205640217,553250.6015921943,557658.2317786632,560826.1963193065,562970.5224404054,562520.7347104548,562177.509000986,561975.4650718113,563204.3461072856,563884.9907051255,563784.0906326721,562525.6181339159,561653.0404579599,559440.2565005186,556759.8985824096,552396.1237735134,547679.0788004651,542582.4080085073,536634.637324574,530962.1333068839,525105.0736855824,520600.19346416794,515140.6573604583,506863.6399444306,495109.8253527812,481318.70570377004,468010.95213031163,454831.71554093715,442822.2902745048,433225.3237338513,425359.6930650415,417915.9564103315,408601.6715050883,400835.1190812913,395262.4136954655,391832.1585937072,388457.80301642884,385214.0797125857,381231.17968012247,377883.66578379023,375707.6524957077,374729.8120391492,374312.41973839654,375194.81583627156,378439.248452405,380706.1359298883,381006.8699781662,381609.70727245574,383326.8801350428,386599.5709205586,386587.61830646096,385161.9673544302,381373.24158122315,377480.29778337455,373644.6439858561,370181.2508117493,368541.11073456885,367577.37046175683,367682.7542379517,366578.77745491784,365441.2517332111,361997.0845836325,360421.3886253498,358912.1385418105,356947.96806187514,353347.99740191427,349351.12033604743,347712.6708653567,346976.6007379012,346535.8295552042,345119.7999936926,342725.38984280144,340256.4283995112,338849.3823061395,339016.95986952144,340671.9466803005,344535.037790101,350136.0864939438,356867.5964761954,363723.25921357825,370528.07543434267,375315.5038199481,377892.1697492585,378544.14762365393,380492.5743925515,384781.4430597585,391171.43254414457,398605.80970344023,406934.6835675696,416051.74272007105,425295.8758988778,432952.9319857342,438979.17359055,441707.3591553276,442541.4804803771,442154.1976208995,443317.40773559985,445257.6017175614,447508.2855138613,449819.07529237255,453238.9190748148,458598.8376961171,464740.0380201615,470807.0086512519,475919.23642205005,478916.5737834174,480167.2342457977,479832.9618001527,479745.04220431065,480302.0618888868,481729.9555746896,481993.00561425305,480655.7945543519,477727.88993311254,475009.4437874925,471887.76978167816,468921.147368734,471191.3516651879,479494.3843965802,490918.0153129722,500023.0624638605,505859.2528799004,510812.62864946417,510203.75922872784,505791.30022038514,498605.56846312486,494896.41307381477,494476.88462295575,496644.3463485623,504506.19552519615,516119.56565628736,529385.8581788457,539261.6478521923,545982.0784504485,551300.3479495968,551207.042348361,548796.4882333089,545092.9215484383,545596.6014330044,547450.6878089333,550471.7031316082,556802.6413645884,566632.8107394772,577883.4804826454,587251.1938459409,594378.5486657113,599355.1219886347,604533.5846833764,611495.4177205013,620461.7638582162,629179.0581724723,635342.1463895993,638729.9122634997,636525.0718571908,630017.8206131464,621579.7282812793,615477.2394883066,611861.7228219825,609819.9684475685,610911.4402031183,615537.708232913,622742.3779319245,630005.8725771728,636563.1564192206,642640.9326211413,646052.8569485027,647272.5032157464,647222.1434565304,647306.7610171122,645679.0419069859,642416.6788432813,642583.1780802506,648528.2069280884,660457.851677092,674084.9314625642,688775.2147341082,702688.0781627093,711316.2665105265,716213.8176102204,718179.9864929694,724145.6090228921,733073.1649551787,744309.8227670264,756328.8450588802,765719.9572421388,773345.8692876665,779533.302808024,786698.4510467282,794871.114404913,804168.8095059819,814853.4859477406,826772.5880836538,837574.9389827199,846467.1223675716,851695.5585581955,854414.0944886267,852781.0469885762,848690.9801960561,843829.3908347286,840442.9650422937,837650.7636676091,829309.5578434627,817726.0767999488,806697.5641558412,802804.447743656,805038.3217246225,811396.3043725487,821898.283375115,834933.4289378369,848029.2346866574,858689.5910567731,866697.302464858,871661.8701970376,870633.8765944043,865791.829387667,861947.5057168807,862591.6924960702,865795.2170372856,867909.1773596782,871601.1911263159,876861.1988301234,883555.909017899,888750.3565621112,892922.9556234563,896372.974404679,895593.386107448,891779.1336086933,884866.9386538098,879512.4992699655,874473.5194494702,870275.1986834123,868351.1992586808,868315.4694762639,870417.9734376539,873252.449898518,876483.5870253976,880007.5536891659,881688.9038311276,881664.4297461202,879853.1097803805,877155.6441270678,874790.0065124845,872663.2374761287,872220.7539503444,873008.4224970032
139,1,Cook County,county,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",17,031,152726.25814099557,152695.60598256745,152947.09809171688,153670.28969559644,154595.7562449514,155562.36754644496,156454.91696352584,157717.97316401717,159188.46908004675,160959.62007561073,162971.15292962076,164940.73049868774,166568.21342861792,167554.27330421048,168501.66123813068,169543.36193054996,170733.2288339906,171871.93870313422,172814.79263191705,174098.4358425507,175593.57265397022,177476.02636773788,179337.50218704902,180944.18086483818,182293.82471879944,183292.43054010227,184412.0789301429,185381.41173835585,186396.74566482904,187226.66242373877,188267.64671109672,189731.63313651248,191571.4350707645,193523.10194786382,195258.445913134,196983.78039765047,198566.0412440611,199990.14492812825,201121.32475614114,202409.4692259396,203371.25176675853,204327.87199344393,205020.2910826631,206201.62864858742,207652.48426760288,209467.06810146055,211316.21319476728,213119.7866600928,214899.9127685138,216279.65391122902,217448.61332621344,218782.5695518309,220426.7319643571,222328.05750022517,224024.7928085519,225911.00359010883,227728.83542900824,229832.15233574295,232128.91612411523,234605.60911374888,236755.70435873632,238563.38733807075,240148.4125866472,241917.5404450403,243852.9548637961,245896.0416550167,247865.154724414,249904.089394614,252316.40250029566,254851.31435217374,257549.4436416196,260130.80343476383,262516.34213669924,264519.65245604794,266342.22518429323,267868.6738112278,269153.84618917987,269839.8831563999,270324.65071959025,270459.1780385007,270374.6451566548,270050.5715749387,269967.2023633281,270349.28004921717,271344.2486485559,272505.75862345565,273421.32738426694,273754.57024158764,273644.39541864605,273265.7703036465,272663.896678087,272013.2251560551,270920.59717619716,269852.1301266168,268680.2659640175,267316.38046929316,266276.29362101847,263496.13309368736,263046.26994226937,260337.8025653535,259837.44721308598,256630.31716746083,255483.21834400028,252405.16116675874,250062.95908468077,246127.40757875508,242701.99745614614,238358.78671465765,233677.321426444,229891.6784637404,225966.01451170535,224049.8181681251,221623.01153183123,220491.20533541997,218939.33334567127,217703.04654736188,215075.77594811935,212520.3178694964,209657.56701318547,208624.5360281903,207301.41492958067,207048.34559420834,205378.70066496482,205767.66615322776,205089.65224541977,205783.91456682154,203491.9773853893,201697.9612409596,198913.06310211794,196788.5758009682,194094.08981921876,191356.603785996,189065.7313086528,186888.49536369284,185529.0357493091,183891.84217730528,183173.9646568865,181931.5583852442,181512.25047749188,180454.37218105447,179417.36074254217,177015.71413183367,175212.9869339082,172531.32118297915,170825.66348468428,168654.47922132755,167268.002678649,165636.39507451272,164124.07528199774,163247.15369081957,163186.1328190579,163440.8393581372,163765.7608935714,163528.65654386752,162827.65086879948,162389.94653306587,162839.52150039928,164249.14255277487,165652.21319962243,167614.35951546373,169272.31403664916,171458.30837835188,173088.73439837116,175025.01072579774,176862.2666463177,179233.5695535184,181704.70585459066,184192.58098795405,186068.94070790443,187880.68438808116,189418.84259986746,190840.1552648494,192207.40932468823,193443.91339965686,194728.73236379764,195701.47405980484,196607.65226808566,197548.80489164797,198479.33982505518,199262.7255546458,199724.43509682585,199839.4577427161,200278.86932762014,200735.6216287467,201840.17933311604,202781.13551217425,203891.8762389348,204698.88608134133,205489.2409299777,206663.50848701442,207971.94885691573,209432.3613710931,210811.70395058065,212295.7973736358,213278.46669364462,214258.74637686528,215149.951365752,216115.46008349978,216512.6652214103,216715.37848004152,217024.41761193422,217890.7531495502,218947.48487222858,220422.8443486193,221920.6398539925,223689.0418449385,225550.9148299183,226819.0561110213,227635.05078753317,227474.14477859458,227374.9024092866,227266.0996986384,228063.54395338087,229280.0547463265,230717.2010526004,232200.91185673306,233941.7847395369,235810.68665451856,238072.49892376686,239849.4344172152,241025.73528132963,240798.6339461759,240310.56712044743,239802.7927010927,239655.46766692377,239676.4684925005,239743.95798934146,240081.61903031333,240647.09669923506,241712.87027028573,242682.16055439334,243457.47610384494,243549.2981443204,243601.5789535452,243283.90848669477,242970.6911059101,242184.60920040193,241882.04658333748,241913.14552145687,242511.45419051938,243814.17148038873,245636.74309277057,247784.7469465784,249059.72096984953,249273.22163675926,248527.06185397753,247618.25054138855,247558.23277646521,248926.3794009119,251323.90371797662,254247.89317302604,257198.19384478522,260256.1985078612,263904.2351684731,267800.05471420987,271377.1131129305,274151.70074694563,276485.51501551736,278336.7358674087,279327.04922870564,279113.56591236993,278768.2633687094,278961.44651948835,280158.41697363,282575.34942032903,286450.74429485534,291425.5194096554,296152.634238957,298783.7989897782,299999.6176534773,299510.3556889932,298182.9476136967,295924.09325044794,294016.2831055967,293079.9062424573,292645.11480613495,291894.44492339995,291508.2664750925,291845.0309517914,293354.9572698002,294948.9401756229,296738.3569459833,298724.63324965024,301121.3458719555,303124.74833686126,304625.76843220985,305561.7128569772,306032.65340507944,306273.70391893917,307250.1273300536,309336.98021122784,312078.7688922344,313978.4961590225,315071.36876901647,315753.0311589464,316607.4794574036,317302.3788187988,317671.43764806987,318079.2475038275,318769.6858010849,319627.34138961724,320509.4463685384,321019.31684393913,321292.14624782227,321278.9742956232,321290.42857954744,322044.4670267312,322981.58692546614,324378.6430210535,325713.2142299632,327258.5684379151,328895.0039222007,330363.8571343433,332095.6278213022,333712.155986211,335053.11156349524,336017.4280660866,337263.4187708439,339162.6503298433,341569.75072609755
1090,2,Harris County,county,TX,TX,"Houston-The Woodlands-Sugar Land, TX",48,201,113021.49206989327,112992.47531672883,112826.46213113003,112758.19548714772,112731.48738263112,112924.12014473126,113141.5061830101,113455.54814124055,113864.427598873,114208.5162075513,114768.15202205151,115363.98482966407,115653.08207890422,115617.87144781488,115164.70765274159,114903.11140886687,114831.04940433042,114959.6128974023,115141.38287396857,115116.2391931658,115220.22403546765,115435.66387377963,115738.02126734564,115972.4442744226,116083.51322460889,116199.83441705117,116559.55631459021,117127.95129945646,117729.78686214109,118229.65453396447,118732.68319582303,119330.92783442717,119899.63314262031,120331.69956607376,120670.1358940702,120912.7376085098,121157.40578539534,121297.73457608944,121541.22986734868,121781.81519165961,122058.10948004042,122267.96785242435,122474.55282293074,122730.12052874768,122912.4975739264,123114.8043329249,123282.29475821058,123534.16377824372,123865.38814219285,124678.17394938217,126197.13642761156,127614.22294718034,129009.46679311902,129545.18573853753,130393.17805647144,130945.62265228915,131720.51872748323,132366.1368713248,133009.00178060905,133758.80261012996,134446.6711617324,135091.60163363957,135557.4327590677,135946.59899302886,136096.42660319828,136235.1718019777,136246.35969246633,136181.2579055376,136023.59295781917,135822.36324751686,135906.4419874359,135964.58321339556,136058.0415035927,135891.2089674352,135871.9371756616,135985.991306057,136495.6027217992,136996.49198671538,137559.763003437,138056.12348585195,138678.21694242643,139430.81487772058,140088.14425750953,140729.37527069298,141024.7079569085,140957.82901791626,140633.22733708416,140659.25268115618,141041.50848602047,141678.4651427622,142084.36734053717,142528.15662603927,142892.38621556934,143245.57641171,143499.97215319122,143720.19489905378,143395.31578265261,142808.2515402368,142163.22648593047,141911.5195564658,141625.37590331683,141268.1531231841,140953.79901362758,140512.34739293865,139858.40693007293,139150.60861506188,138267.18699392062,137304.3902253485,136335.10177983667,135987.11372668037,135918.6125399945,136080.1430894939,136312.97344134137,136753.7829337448,137296.43812292124,137555.2953855661,137509.38715995633,137116.5129487108,136982.38797251528,137048.6680999497,137003.94965084293,136918.36408581558,137015.00354056747,137423.9715930831,137783.5871824309,137720.27626362254,137045.86186264455,135790.35648064184,134616.9823614793,133710.5271401309,133213.86461504057,132780.73849269107,132282.35564634824,131701.25258913575,130865.13651745427,130119.2541104214,129528.92686312941,129177.25158060018,129070.46232783912,129102.71556636672,129042.19736730559,128861.1662449061,128088.80376234557,127400.02220728225,127033.85656909742,127196.20324966135,127348.1412073651,127333.64523701277,127286.7023793119,127497.51621829421,127864.58658400238,128305.59457193957,128623.54756416059,128839.88292826468,129049.78492185567,129189.28910935845,129433.51464939618,129855.40697719988,130673.20943166775,131627.67280697395,132841.95740613696,134257.47906371948,135826.60823561982,137401.18153187606,138725.43644189977,140141.47474733114,141476.41151543523,142865.74245820093,144172.06058906065,145574.22849940896,147078.32411162375,148537.3869288678,149985.5612780973,151332.474859099,152840.9584674899,154337.70957904024,155722.71698489643,156871.52085089736,158219.99034356858,159752.56562175407,161565.02054102122,163249.2563812545,164893.54902831904,166287.15553811274,167521.1022530427,168726.53405252544,169920.94210812007,171165.4441734151,172202.0761581315,173174.41625545116,174059.11339984727,175071.31186613778,176217.9647097787,177383.17669167693,178195.200304198,178930.54330262402,179560.74578394808,180319.5062623225,180804.21291973724,181250.748239003,181833.09352678806,182609.23952589356,183540.42164437182,184389.83916648687,185074.21085512344,185515.58686586106,186106.99762347247,186873.70511175532,187586.19057854346,188212.51808620148,188600.30327460254,189077.43369476206,189506.41476928428,190179.70233834579,190951.80124422594,191763.1358250312,192517.7067067216,193157.44251135146,193968.0816593063,194802.50449384667,195785.55502344214,196672.15401001656,197665.76284009413,198534.63311964064,199410.16826085132,200190.49393426595,201051.10853970438,201968.4055140462,202924.36099126993,203906.57495979927,204795.55416564472,205431.72452759475,205868.99960220206,206184.92043982472,206470.16700512465,206811.6063368972,207250.84593140977,207911.4039045341,208819.37751139305,209816.3958952216,210793.54559510722,211610.5335838776,212359.07727462787,212858.00613067727,212917.4904181332,212946.71522925774,213341.9998525017,214405.4746954581,216030.0507432647,218134.27350556725,220795.65815206783,223460.81278446456,226159.9061056359,228784.33561037318,231750.51741904943,234934.039047103,238620.62587766905,242644.90058147037,246131.62216543453,248589.80419878731,250193.84901938937,252176.19595294274,254916.252885773,258163.71553985393,262648.97111485136,267969.61244045565,274164.202684689,279944.7951885436,285117.50216054247,289513.95585177,292589.8394412349,294046.25228844275,294227.5872552652,293905.6897801366,293458.6982446226,292404.3968011875,290787.0986245345,289129.2805392935,287935.4461099612,287345.7440291264,287369.2469816091,288051.5397626276,288863.517018754,289704.43340261653,290052.7838482931,290098.5193657433,289839.40330713044,289538.7390133646,289653.437302162,290130.628892037,291164.5886324076,292240.69755629805,292851.10254886904,292729.17211293406,292347.53655434464,291997.7127567806,291775.90844829,291397.6106538741,290932.185082713,290692.4368640925,290495.33561924583,290190.7414814092,289369.7746330454,288319.7925036074,287303.64122130506,286244.1517012109,285371.740952436,284607.3348363698,284047.68245637533,283587.7077160324,283353.9501105144,283400.84325480595,283252.91334445885,282917.6976165098,282310.0989503034,281596.69730251626,280609.6898454278,279554.6760803335,278797.69194861414,278517.9670050642
2402,3,Maricopa County,county,AZ,AZ,"Phoenix-Mesa-Chandler, AZ",04,013,146106.50385160936,146404.5065035603,146798.28710557256,147607.8155282611,148500.2361446407,149256.5141869172,150009.71783732405,150712.11633859202,151503.04278886938,152237.16256818094,152976.7355479165,153720.0828666198,154432.7839005092,155125.71017565872,155811.63629145478,156508.98090366786,157210.41708171065,157890.06649682834,158521.39410585107,159121.4170688215,159719.94258300876,160374.00225506944,161093.79335870556,161767.08213581904,162321.17166098696,162794.2504935245,163326.1289754712,163926.73362114257,164506.66169624476,165166.38694954038,165890.51321290215,166769.71680081982,167495.66845080958,168195.87889617318,168811.7207210825,169527.77199645483,170209.207591775,170932.22075694776,171566.1870677508,172274.92663407326,172985.49740513889,173768.55303419396,174553.2363919232,175398.76201928617,176402.62547892236,177433.3980595581,178368.48105001342,179153.78999576633,179825.1041655139,180654.01082361038,181703.1541103611,183001.1612082745,184600.33737347182,186334.2449384074,,191599.93400644395,194385.76967174662,197221.44026582397,200061.91222896427,203703.90195382215,207730.89455003073,212874.79039185998,218161.19272456682,224265.409707355,231021.49373348398,239842.60540477233,249925.03575610137,259990.30772699075,270502.03887826175,279788.478163561,288659.5255615406,294270.6775998155,296946.0064512123,300672.6360953744,305286.7527575583,310723.67406777147,313604.0538612174,314956.7545066466,314488.8218244733,312359.94729094853,309033.93729899084,306842.31163436215,304323.12753845047,302004.6483702957,299362.6163380511,297528.01073317043,296421.78717977606,296114.32775558834,295986.7357824645,295112.07881583227,293333.7427395672,290772.4282126753,287838.93958164216,284828.9720718302,280748.2288158432,276298.09683232236,271545.5792867359,265884.4801222601,259939.02095680826,252884.23853449023,247462.4138235772,242361.97754744254,237134.6498425956,230465.48095898633,223624.10592368865,217907.5959910123,210976.43701165752,203592.67335343492,196473.43532927035,192095.31653756372,188514.11424435244,185084.43457258298,181053.39102251906,177614.52552813446,174875.1176657879,172698.4213643493,170788.8607532143,168133.8474645154,167092.4621344915,166823.92997735582,167184.6840545,166357.06826491453,165054.56640114324,164477.48734945728,163859.2111719711,163285.54555432635,161043.53171456108,158828.39684614132,155895.0938722286,153888.41782443455,151914.03090206924,150101.1099465609,147844.18414476118,145832.09711987147,144555.09881616852,143108.17216641217,141628.54582327968,139900.70149158442,139127.89895335134,138888.48305344678,138953.5886463908,139110.10359556988,139157.3742274931,140077.80246550357,140924.77692304234,142148.2708659467,143106.69324688977,144928.64552204593,147543.03378505164,150682.51010432644,154187.0380366796,157799.59465005924,161698.44917545226,165279.85294366,168443.88921226395,170986.10934672176,173457.46845371512,175923.77383174896,178656.16722102487,181737.1995633541,185182.4912634952,188732.86706426597,192168.25342046338,195471.80247883094,198613.91366555262,201435.24067236346,203554.03992256266,205038.6140699382,206788.39167709686,208719.92270535647,210660.75280924598,211818.99239662255,212474.4982648743,212748.96742170668,212907.832468238,213170.6225404685,213555.81133663212,213786.87213637462,214151.78986270027,214534.76422891347,215170.2414803511,215930.03922874932,217004.09182873214,218306.0647471496,219898.5490879054,221557.23042565092,223391.53958440185,225358.92305866466,227556.9808844414,229806.0971382583,232042.71830966914,234119.54443827376,236430.0214090921,238421.93407244107,239806.29404777693,240629.20947978366,241443.68207808037,242486.11643452742,243582.55251599234,244585.02134380283,245862.34576094104,247118.03576222155,248341.11213302726,249504.48327819133,250649.22517398474,251993.91535270377,253470.22226551533,255034.3910363197,256500.49749068197,257943.95126090923,259335.15468210544,260787.81544411034,262288.5265474529,263855.4141230743,265145.544413402,266443.51838539186,268096.99175607186,270097.9810041616,272065.4982943461,273632.3935597248,275327.39709891286,277085.70385186624,279226.6549216449,281194.15981118573,283091.2082848157,284608.40382726275,285946.6301728257,287075.6241777117,288393.192353039,289939.1918679368,291375.0792629523,292543.67869121453,293387.0654399406,294298.82171904104,295145.2289318691,296308.9628839444,297820.9288844141,299728.067681582,301985.4922446337,304310.83255516255,307251.72356387484,310615.39624264865,314525.799562626,318043.6608492971,320443.61645107804,321968.56178817403,323577.93194860476,326440.0094871143,331064.77581288986,336609.0748661525,342659.32596589596,348528.75517697184,354358.5436163661,360571.06931104074,367992.11033260264,376679.50551340875,387078.3451657814,398447.72250499454,409668.221090152,419514.21832650545,427766.34764269594,435152.74505522795,442184.5884126798,448769.22195587255,455879.39796486025,464077.85439094715,474272.90972414357,485522.4696179025,496598.16551039676,505620.3070966339,509975.0892162878,508454.0223505627,501882.40006971295,493780.5241926196,485130.43560594757,476662.4892566533,468536.94666444225,462357.06095375255,459023.2441741931,457978.70322320756,458757.64477358526,460738.8256072379,463526.2335123992,466545.61571928795,469094.19749357994,471322.8155619691,473143.2251838131,474121.4267956763,474492.1064562279,475040.7524233621,476520.7666579772,478328.35165032116,479756.6590457004,479928.39935168065,479312.6089909477,478175.9575238297,477212.277729247,476469.0202348404,475791.4006544679,475202.54978351947,474249.98102424346,472747.8470447208,470560.549551655,468535.3922194324,466482.7958996515,464583.7322561747,462543.2258731664,460872.2011058863,459790.41669564176,459358.1481329806,459582.1640534965,460367.0199869913,461220.42050516576,461894.03099516424,461740.4219623748,460735.65774523857,459147.55817331467,457589.89392970054,456733.1104693748,456252.05079686636
