RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31,2026-02-28,2026-03-31,2026-04-30,2026-05-31,2026-06-30,2026-07-31,2026-08-31
221,142,Lake County,county,IN,IN,"Chicago-Naperville-Elgin, IL-IN-WI",18,089,810.5669990932402,809.2270453063065,807.073953235214,810.271363899771,817.6016997818829,810.7912998827569,,808.6340890741222,802.3574456555067,803.8010854107252,807.6131620343552,816.819620810452,818.0388169072703,824.216785306058,829.675995567836,841.5364650574594,842.4182051348056,845.4115618037523,839.49671839455,837.4559061947417,836.9053080779624,832.365743060465,834.9360021221437,837.7903750369809,839.5061030731229,843.1206925672982,842.6558744575741,858.4262902925046,864.5869299356334,865.0648466517375,857.9395181900733,854.0035314686169,861.5300947123893,860.2387876082518,870.756873253739,866.9045532413719,867.6119801795425,862.352034781071,868.9837824707644,883.1299778371575,893.9247405859468,893.2441486342578,896.8173238036724,896.0422417262433,904.4774903994626,902.4185256792549,907.4060000763733,906.673242932986,910.8972815000832,908.5667322639327,913.8253878179293,916.7336510010432,923.3789820359415,925.9337712889426,929.3486895733499,929.3181301270229,934.8901361928197,942.321100122842,945.6944240590091,941.874906735411,939.5221679022366,945.3294353951366,951.181888563772,951.2539457631234,956.0822415851449,960.069883950094,969.6744641315444,978.7514541534537,993.6386613794136,1001.9440522472298,1008.3975680626008,1009.3678446571938,1026.2045835111962,1031.500273275397,1038.7564451632538,1044.5863657130808,1061.3884792023293,1084.8633510189356,1099.9099787851749,1111.9970022907273,1121.4814636034912,1128.732687238347,1135.7747386946432,1141.261455319922,1153.4354639397864,1161.9968222304012,1165.982196271611,1160.2664319324645,1165.212541718332,1172.0658815712004,1177.6976550035297,1176.9368217964213,1189.373266947102,1194.1768235556294,1196.2867791126137,1191.951436123571,1197.3697594425305,1205.626669059707,1208.4609272872503,1222.7675383501942,1232.8982003701767,1248.174442127079,1255.5181400011115,1266.2268532238836,1269.8597026100333,1271.6190626694,1269.746280962528,1272.144989779055,1272.601098786851,1282.306233560812,1292.5670046928785,1301.378790428401,1310.534745643972,1330.8397171103468,1341.8808286913645,1345.666188575076,1340.292534547961,1346.223769090256,1348.0742118386488,1353.0487809611714,1353.609625698914,1361.3935805376952,1363.4345877852782,1375.2719657386242,1383.1620727295638,1393.9031925083525,1402.5783316555678,1401.9984643693679,1402.540025708405,1406.64692628208,1416.9166113352587,1426.5024631871845,1422.0740711154613,1429.7992911460724,1432.1023927219276,1437.1867459898651,1441.1534544180147,1452.1205165300264,1465.8847167907113,1470.8221148946468
2511,143,Richmond County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,085,,1445.9220909001442,1462.259676919562,1483.3240766858507,1492.0649326762361,1456.25565398179,1450.3428774328493,1442.5716891193279,1459.3641904936694,1470.956225844622,1488.2850279859642,1527.7028003997102,1548.7554967344972,1542.3520767611117,1517.6242606782725,1539.5434329158093,1551.405383689306,1569.4676421675797,1571.3242592320603,1556.6809435550756,1563.1490103484496,1551.9504113141816,1600.6851653579215,1642.5957660159124,1677.0046799465854,1656.7468134755973,1640.5961625289817,1613.719888666922,1647.9711412342635,1674.1952467889728,1691.000290363145,1658.6438340558848,1655.9617930393345,1687.6397691239995,1711.5022761196665,1682.7402260610024,1685.6186299868493,1686.035469918506,1707.3174618257417,1710.2118084873703,1718.7491327900534,1739.0811308760992,1772.0552020384391,1787.7605635741504,1794.2144102609916,1777.2068020341949,1759.5245313619978,1758.0165382137884,1733.7124606357042,1759.0006894140208,1757.901193202746,1786.583616155085,1802.554550465137,1828.9556605827859,1845.6264467753108,1830.4478712281523,1831.8288992016971,1818.4917536512176,1830.7501886298032,1811.700689874298,1817.9415990063858,1829.3430195699818,1862.213381385656,1889.938294766346,1916.2505543762447,1907.2214903333268,1908.7895320483194,1884.6305963402601,1898.2025080556068,1900.5127032097541,1915.7883720639738,1900.9728550446473,1896.0272860161026,1886.228116899043,1909.075817228938,1898.1119508192874,1922.338268623743,1929.5163737591486,1968.7871405607648,1964.1453406811027,1973.7648048727553,1961.6003655088116,1989.31249687329,1996.1034083728755,2014.9074121693775,2007.1564144739184,2002.3533385741348,2016.5327899595277,2045.9050394150308,2081.951381005622,2109.0045578289714,2108.1351897900427,2118.616802940261,2129.594960986343,2153.98634911687,2163.893555539329,2173.5562796141644,2159.22224765026,2165.358606476696,2160.9060253977455,2166.891746064113,2195.1809610615323,2223.4867606678044,2253.676590779295,2272.7480618551076,2268.0017495109305,2273.240279911156,2245.239137828993,2260.559372620636,2288.1752384130896,2338.9683225904237,2353.487896187088,2360.5247836430894,2364.7416620470344,2377.5310415578588,2400.478122816024,2401.7262913245913,2404.73888015176,2398.8354138195973,2429.186563116987,2458.770684563956,2484.8598311328255,2512.083973467962,2532.3393057496482,2537.8107800469734,2523.2465675373187,2535.3891272871356,2549.1528981564134,2540.520989235296,2515.8462954074043,2519.022409613508,2551.8977985811753,2596.575977104461,2577.1195150766575,2569.680764451324,2549.2876308827986,2576.1820819847762,2580.682872105334,2597.289457994856,2586.774312859628
1396,144,Sonoma County,county,CA,CA,"Santa Rosa-Petaluma, CA",06,097,1605.0100900642356,1608.9151540742062,1624.1466188372876,1630.3908313776417,1648.7860472041446,1661.2814007280422,1680.2801940748882,1698.602991896074,1704.9102069573257,1714.0277374516565,1716.8144935246305,1738.8654143503327,1758.7363553555756,1773.5544752682492,1812.6828531007252,1817.6299977707024,1840.5068944823804,1837.999365666594,1851.3551762310462,1858.02095408889,1839.5877594229069,1842.1348658704394,1833.7373861908334,1831.4654439087,1841.030452472962,1864.9527206862754,1882.6261612190135,1895.6232004666792,1905.5456976784997,1928.124069931439,1936.1430652648685,1946.2849178789327,1946.9927591779067,1969.3972700444124,1995.824796708934,2018.2291854249481,2035.8278257699658,2037.573211502433,2068.3036301829184,2064.2776996406315,2075.109524391459,2075.433865983443,2085.621588167044,2082.0098485715134,2068.8471360569197,2077.154965400472,2074.63327255872,2080.0820269033816,2059.2365371515507,2055.6881308021975,2054.2943125284855,2069.2992780459604,2085.8926196339057,2093.9252652311,2088.3339496691674,2081.923824428615,2078.449977055559,2073.5439215190945,2073.0998973846245,2071.1254344803306,2089.485170851832,2093.506876198137,2096.5829058575277,2091.0774570208746,2091.606038025708,2104.9563538849816,2103.2510525198504,2114.377894078497,2116.15473850967,2157.6304779455477,2154.67996486429,2154.168376490531,2127.821986429211,2138.8256276572147,2145.6491945410953,2161.1281516462072,2185.6007047404673,2218.6097507860527,2250.9374562650323,2269.5412972166278,2296.2654013798096,2296.899287585567,2309.5428177263243,2303.8353589937483,2327.365317040966,2343.2822872977645,2374.871938138522,2404.352181791684,2427.8804619410685,2440.3614207160413,2440.8105197489253,2437.9228359849744,2434.7900608505392,2431.2058213234877,2425.146645697472,2421.5318982168596,2419.293218671339,2422.8211723309914,2434.6949018668392,2454.142387324007,2476.841494158653,2489.2998614821827,2493.8384562898364,2501.496269573147,2511.090504991052,2507.140976017463,2507.8988013765243,2497.3675294236546,2503.8566088064144,2498.0378189498365,2505.729389963368,2517.049801561287,2534.6613050385936,2526.1178536030748,2527.1791514242254,2526.7278570500375,2541.7363897626806,2547.7645169901166,2547.34399755963,2545.158716643096,2549.006714000066,2556.81292775117,2573.553192597179,2580.481517323224,2583.433599009516,2581.1453743108464,2587.123412961079,2580.4473258984776,2589.216084375819,2576.8178408868416,2577.362669611404,2573.942116820442,2580.5140893696152,2600.2660101440974,2606.817055393647,2626.1412710413665,2637.433023275001,2657.8401944352877,2667.0788315667196,2684.920657918717
287,145,Polk County,county,IA,IA,"Des Moines-West Des Moines, IA",19,153,900.655562656312,896.0065800554082,898.5108305606926,897.0339600414126,913.2104563805809,922.5035326182984,929.5319896653497,921.823488417319,915.7448191937265,908.4410537684449,908.9910679689215,908.223491494646,914.9442613472622,916.8602382664704,918.161330355524,922.0771272932816,929.2246640888569,933.5704493382867,935.5484082178426,932.3175206893877,935.4657403759153,936.420017454243,941.337012405487,930.2784350025626,928.3157472691755,926.4357911502751,942.9897844185145,953.3713354735613,960.9868973337085,967.6022053744624,971.1610001123881,973.7801980839072,969.7535949259662,961.0241830327916,955.812954588423,949.0183590217141,949.7324592635691,954.6460804605485,963.4888758387076,971.8741520250446,974.0959321709896,989.536550606267,990.1393888262455,992.2996937684222,975.7366171211188,971.7767030963565,967.1873481664435,970.2003977375459,972.9112549542192,976.0054837723205,980.2055944067396,987.1969181537496,997.5413966237969,1002.2088918153481,1006.0944885648836,1002.425237387711,1004.9083741067687,1001.5814615093794,999.4166165070058,989.8017919381552,990.9026501825736,991.9805584315005,1001.0796488373702,1005.172398722041,1009.6462828103777,1015.3867706883949,1022.3857093631136,1029.312049562835,1030.961803978249,1030.2328953940025,1025.9320150339836,1017.7490673082797,1018.7124552064607,1026.043942708141,1036.6436083805816,1041.4278486295711,1047.2033369033397,1053.1385144648018,1060.5167507225633,1067.0375777527388,1076.6119392287378,1078.374661193765,1077.293338527304,1075.228222161757,1079.5873006652153,1087.5432049975204,1098.7007706008708,1108.2624632645454,1120.2991739616825,1131.1366428083961,1148.8719204498848,1155.5061864745398,1155.3971132139566,1144.7733117826988,1140.4453457228935,1138.4621451135492,1138.704353850661,1141.3575403376083,1151.885706783408,1163.4178422755033,1172.265761498176,1177.3161312128593,1182.2207949709814,1183.6494821431074,1178.7205656552467,1171.6943723970119,1166.1013807134157,1163.8440756975554,1168.707562063709,1177.7506848628034,1187.499953964486,1196.0558559424637,1204.5111671602815,1211.9692435241905,1217.2609524412853,1217.5141470765109,1214.034202145726,1207.251657207584,1201.9731041779683,1192.7546080333116,1190.8632882141753,1192.9547441944003,1208.1979575574142,1214.6382688306535,1220.327311412577,1219.3938695801692,1225.9313825203647,1229.1235731656166,1227.8709305945874,1217.7000023713233,1213.8582831662168,1214.2112607325973,1218.4063815586,1224.1064596881774,1231.6384324041376,1239.3264397206608,1242.861134859463,1246.7788070793338,1249.6007488796295,1248.224714621883
66,146,Ada County,county,ID,ID,"Boise City, ID",16,001,923.6164592492717,927.5845552696456,934.2327573579571,941.3034808392414,956.3197596289633,963.4106223528477,972.0202376522815,970.5427108253884,972.3129904412132,967.4587450131872,965.9107674543335,965.961315765943,971.0691984603558,980.73776665648,989.4664466736047,1002.8738193834453,1008.1545109480035,1020.053710704999,1026.8540577000733,1037.1215537937014,1038.7294196640426,1039.5459931497123,1030.3786258653136,1026.2487913437715,1027.8156119620166,1039.2228349786296,1058.7591071814331,1073.9217302011655,1089.7176541258304,1097.474858024158,1107.07071217917,1115.2061602400697,1117.1562358386125,1113.035116448334,1108.6630337790673,1103.4002064552033,1112.5403920785498,1124.259081042878,1141.1891093214197,1150.9265221468154,1164.5544570739517,1183.9853862122563,1199.87269844153,1207.795692270969,1209.6823400815945,1204.5577413643498,1204.9443943149165,1200.6475920694159,1205.9865246147326,1213.1274435098449,1232.736997787478,1247.5717825766499,1264.5746454203343,1277.1271305062814,1286.4810130888595,1288.6267557881822,1286.7264407495113,1287.7378902020946,1281.7617596004536,1281.6327913215498,1284.8440420570998,1294.9512754320274,1310.8367700087256,1312.9903188721164,1321.122471580419,1324.883912824377,1345.3897818324742,1364.76505207162,1379.358884978653,1398.4897340633497,1410.0830251505856,1432.3517880701581,1446.071551681054,1473.1213788081348,1510.8676247496007,1558.6175634051388,1609.4161353538307,1656.702952753892,1689.9965526290187,1708.9107121267461,1703.6176264012481,1691.0823867131803,1684.7083393566106,1671.4939300987446,1678.228773122877,1687.3373027891257,1713.2519286289867,1743.4773085840789,1774.9118891145258,1797.8465444509252,1809.464534763833,1809.582042353711,1798.2389602843662,1769.315980217837,1745.4826690855934,1724.2020019524866,1725.7246325516383,1732.0189276006297,1758.2644109127416,1775.0552254677966,1783.890705667655,1780.3361552507681,1777.8469773706122,1770.0766512071689,1759.5922446294912,1748.5977999480367,1730.8827025584926,1727.001879664275,1725.624032677812,1746.5829110695342,1764.3483957408412,1785.7990077443721,1801.366226319921,1811.8274603470456,1817.5423016180346,1819.503538114223,1812.259018494122,1801.790326006581,1782.7906574670315,1775.023231932126,1779.3544138719924,1789.8532126124096,1801.2016013654966,1812.170613835898,1832.049240533924,1851.529504889404,1864.5337640174541,1863.7993604351527,1853.6138986869723,1847.0308880462103,1839.7195318820736,1835.1247069572241,1835.6881506870536,1852.2866085722808,1876.4757480772619,1896.627743649881,1917.8634581303336,1942.8470704585177,1968.5757687691457,1987.3660623985288
1485,147,Washoe County,county,NV,NV,"Reno, NV",32,031,975.7883756053897,987.896535218503,1001.2891449321127,1011.2389098553022,1018.74595411733,1025.5543816643235,1026.435820248341,1028.6245602892598,1033.4100656242367,1039.203730405867,1050.4130832363992,1051.446317546839,1055.4260204752381,1058.2472442739104,1070.427218599318,1092.666526141323,1107.042922614513,1115.4243725966157,1119.3996421722013,1124.4421015584787,1129.708504040927,1128.1819338207888,1127.094015698796,1129.0969812883427,1135.9218001752622,1143.1727701103243,1157.4118624936527,1176.8780664236015,1203.7964197120164,1224.2845475665986,1242.5291730267022,1250.0308554529836,1259.8680084398848,1255.9611115861962,1260.8946169573678,1258.893201789526,1273.4450597477057,1279.445001259901,1296.3143194698698,1312.3758461968253,1333.8179853074564,1354.8312922372254,1370.4284920553264,1382.6097119680283,1382.7648665615447,1379.5328671742514,1378.445584333798,1377.9020210786202,1383.3969217418155,1386.3482464074602,1393.493156176064,1403.5184737066813,1418.094488540478,1430.231724309827,1434.9698476730384,1437.2027522676935,1442.5954678283838,1443.9859739082349,1441.0850835707106,1441.0122138528004,1440.943105185119,1445.9105438605327,1452.9550437279142,1454.9385877280185,1457.7964455640883,1454.6833616821102,1461.8610480942446,1483.8505285259318,1511.6105239739752,1534.3565670441235,1545.43363025815,1551.6047469836149,1562.623627010547,1580.8697930752644,1598.0207246423015,1615.9677997940018,1643.5955850779221,1676.606377749264,1723.4048868805637,1744.6782842233238,1761.1331918957328,1747.8618314912685,1740.1328404231149,1722.7225447433418,1728.7376865551737,1734.8199816689598,1752.6092919476503,1767.9044836866983,1783.5199635999272,1797.6821727181562,1806.1712700950623,1800.2361816288017,1785.949182118005,1771.2022630792499,1754.620562836204,1756.0796871830905,1749.1608718692328,1774.3111295175743,1778.71999703947,1791.7929482467855,1791.8233571118467,1801.4281277576054,1809.1096732280912,1804.5167316919633,1796.693951173074,1783.657039279114,1768.9521251541125,1762.7487446792265,1766.3696803147704,1779.3272218723182,1795.3037326519307,1811.0081412961038,1828.5399251166084,1847.624860361369,1856.7910780670102,1857.4715142878852,1848.8115507772704,1842.2501746137473,1826.9429122190581,1818.6845023864503,1821.1693474605945,1845.9496513481447,1863.5457628404172,1870.7280751307226,1882.904359492911,1895.2528160635616,1915.4095203176316,1915.0213457719642,1916.3292273648046,1914.8733434349726,1911.5425213258468,1914.5732283514171,1923.8581015415716,1975.7769471206693,1994.2658111777723,2009.6200636935584,1991.6985003474924,2009.778851320153,2030.8785666750678,2055.4117564192566
3247,148,Prince William County,county,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51,153,1468.4310916269017,1469.9789645821322,1474.2625587772256,1483.583706088399,1493.7963906131097,1498.6825572710413,1495.7224627422047,1494.5189132653643,1490.9140397836957,1482.8322167632446,1475.06541722685,1472.2752341967685,1481.2172210234335,1486.7454765803063,1497.960246528977,1500.3274396703118,1511.265062852658,1516.9991891393317,1518.3063913569445,1517.2552514740628,1512.6566859006657,1515.190226261932,1517.7931657577235,1518.0271178474347,1524.9493044479157,1531.478513079235,1539.7004237545057,1540.5831791691844,1541.0352583100237,1546.3235035514747,1550.1190985901162,1549.7610529807127,1551.8089565723453,1556.2921733327667,1571.6080561482145,1565.8775019783366,1567.5968244347455,1552.6038461520022,1555.1262890809035,1555.62667969616,1567.3814222985666,1583.2967969726246,1591.117830483317,1599.8619167139693,1592.0341714465987,1587.7320140755055,1582.6325322022717,1583.2071129966282,1581.117712095709,1586.7513983851968,1601.0623907977263,1618.699516548732,1626.1441702959291,1629.469652787206,1628.912493722228,1636.409228374745,1640.8526294829974,1640.89495394517,1628.7442166728476,1620.3929166691446,1622.1446747996126,1635.4369324511197,1652.0621530722885,1662.8844748515028,1662.2140012283828,1663.7062841148645,1672.1637420360669,1684.995075504395,1693.9605782680592,1687.6580762726871,1688.0266942641076,1688.6046911048397,1703.70445412914,1716.8677129449309,1730.2838547137903,1743.6094079866673,1759.5213487970686,1785.187260852047,1823.9364288620898,1860.0444071428146,1881.9609467399775,1869.501340520914,1859.326555361728,1854.0446820619413,1874.2679828059763,1894.9297837026415,1914.9148696084808,1942.1205708287569,1970.4442565670768,2005.6023173353703,2017.8534318483655,2018.544666859181,2011.19284202505,2000.5908566604276,1983.7993681562202,1971.4029254332438,1961.9967723000061,1976.898828855605,1994.7558766697878,2019.8892439928534,2037.1985113696737,2049.5877906110863,2062.7693753969543,2074.486676812197,2081.4686766705418,2085.7186357533337,2080.559231567334,2076.8057489748358,2079.5669375427456,2091.155904703988,2111.763675110172,2138.5418600843436,2166.8718501044928,2193.604834069198,2205.882929742713,2215.1768336457076,2213.8788752169266,2207.881939082488,2199.2469609379727,2182.3993378994683,2182.021459777177,2191.522422944631,2221.2182922306606,2241.863476881018,2254.1550814819743,2254.5575228702105,2263.7054805153184,2261.8056750137152,2254.519424260866,2226.6714475591607,2211.429205437552,2206.0333806294043,2223.5919860680597,2242.2531305995954,2258.3653828631573,2258.965066279793,2256.0419872045063,2260.1835072508775,2264.500209901495,2279.998102310952
215,149,Knox County,county,TN,TN,"Knoxville, TN",47,093,858.7565222435521,863.0361104346875,868.5322503006307,872.9970889780701,873.853549464777,878.1266993380309,882.0821117270509,879.383316974059,873.3953849519756,864.1556965321186,869.6030464551438,873.4951791708727,889.2007554240207,890.6368387486776,889.316406252334,887.2836748352678,899.3561465524374,907.4311182476779,913.668086404647,913.0429738577924,916.4199861815694,907.8775663614329,903.2599662517126,901.1669944510746,914.0372309331715,926.2186039971202,937.0483877066093,942.977340887812,946.812283484149,954.191219321851,958.9738114941085,955.3528821889839,954.2955240425779,952.2619419781195,956.8713348783352,960.2289388265923,964.5526284616165,967.9884934698813,970.1624414870471,976.0837041287234,985.9520414391449,993.4772563875407,1001.7602205204115,1006.5350213097759,1008.716517558068,1004.5398535154143,1004.297841536171,1008.3611576102744,1015.2904498416063,1016.2187471934274,1033.4875165609426,1048.320416167027,1059.3493196709578,1051.8549744273025,1049.8352431412204,1055.7907963561695,1056.8119666615742,1059.4741755433024,1059.1612250045575,1064.8681519605846,1072.6034597163682,1080.6881591952995,1084.341473155512,1084.919251634621,1084.9606204735246,1096.4769407835583,1101.762514415299,1111.295202798992,1124.387124971164,1141.9482387637206,1154.428418909421,1154.4602639384466,1155.483025761285,1161.0377476372928,1172.005191848439,1192.005240719914,1223.0543995668545,1264.3929476170067,1311.2653614514586,1350.864870072762,1378.549413369443,1385.2082513488992,1376.440437932017,1370.538978712552,1373.1194071081136,1394.7147690967795,1419.0526921973362,1454.5065668568088,1486.094268379919,1522.3448761522375,1557.5123440327213,1569.9305862354897,1562.8892829238675,1552.242314866058,1555.921815684347,1559.0225231048112,1554.6187251763379,1557.7194997372235,1575.3499189701236,1592.5595923073158,1612.797605200368,1631.3503931213,1645.6678404425338,1654.8827487366855,1661.2660851667945,1661.344782286009,1655.7728878347957,1642.8138462171974,1637.3434007798064,1640.0432113963366,1646.732832372178,1658.4918464861116,1674.7690234965708,1685.4412199609706,1692.9698358091832,1693.7137776733591,1698.1901082902918,1702.478187434828,1699.3713664791067,1692.241115414654,1688.1721090897745,1690.7626243093343,1705.4850048148935,1713.8942071784227,1719.4076865259447,1723.411027981302,1724.0077411342834,1731.3946077992869,1729.2156480609526,1723.2291697372475,1708.2872484665977,1709.5330178046286,1709.7314853667299,1716.3561714577436,1715.1760668831237,1718.3547300852053,1721.9401561022685,1724.7820705893364,1732.9705418579356,1738.3489825528334
2465,150,Onondaga County,county,NY,NY,"Syracuse, NY",36,067,,,,,,,,,,,,,908.4836165091224,913.0076243982343,945.2091200085665,959.8260079315098,983.946992865328,981.7630018607814,968.9215411991147,946.5629104705579,942.9975513632475,947.7106227348379,948.21515372408,954.611702338524,963.1798871199165,992.2505458448279,1002.1665459936326,990.1789682621481,966.773775557041,963.6814768260846,977.474395365042,984.5054988465633,990.2875738994622,1002.8734860264792,1004.4435013011202,1002.6508474270279,1000.248130944547,1010.24227022644,1020.0052937602687,1023.212242160699,1012.0000239320204,1021.0155493548265,1015.2091800253468,1022.4487420374386,1017.2411976893796,1026.7312724727688,1042.0548351168002,1040.1641117123552,1033.8862142981184,1022.7390876942073,1028.4597480046993,1034.6584698773545,1042.4714154856463,1046.6614396839059,1055.9093978134658,1059.7572872085889,1067.6323261258394,1070.600833833671,1063.3351410762516,1052.0024334841355,1053.553719328591,1067.931961226078,1077.719231402442,1085.661846670685,1092.406048045335,1110.0331754320744,1122.0217165414722,1125.8232586794793,1120.9491747471075,1117.2636845842712,1114.1974293451951,1105.085068466705,1112.9412561396946,1122.494284903916,1149.3771512894523,1171.1613045315476,1192.788441097959,1211.7311152410018,1221.6481368980426,1226.2968937808112,1236.0712234996563,1243.4267040072639,1251.7725625928108,1272.0321311440705,1267.2164236135475,1275.6978758203354,1279.2466329146587,1304.7536147515918,1337.7269638704545,1346.4735816762372,1352.3453743617763,1354.3734893914052,1357.6389282867308,1372.4835292339121,1371.9424320499131,1359.9648277889905,1352.7310196956964,1346.902304023196,1370.9104777506245,1382.159555199448,1409.3527919278058,1410.3022318495139,1419.1698183247204,1421.9103775295732,1423.5611443533403,1424.4665203547672,1428.4251247607751,1445.9113514635076,1462.1296187531564,1465.3458969118026,1470.4035571916588,1476.9599156895588,1491.1909845178714,1509.0786186272892,1516.9536165729191,1519.303076215771,1512.7033287835793,1513.6576358493924,1522.504815545933,1543.5097556399007,1552.7053638248194,1556.442797131283,1550.5298566653073,1560.081330190371,1570.3436721474939,1576.129363125879,1579.4996834566348,1586.1449417957426,1600.7889248977006,1601.3958163517177,1609.2992886442569,1610.5201098431567,1629.4307431278378,1623.2604708415474,1637.675645316355,1626.0059303335033,1636.9533706211473,1630.1892621969266,1638.0284981936284,1647.585668900608
1442,151,Tulare County,county,CA,CA,"Visalia, CA",06,107,928.3174255021569,929.7525899631994,930.6133422611367,937.9844954805401,944.2466675777345,945.4501749114083,948.1684529887267,952.1362270936345,960.6432975208053,959.942303446014,961.9516604194283,964.355540957172,963.492115943837,959.550670231767,959.7006994115949,970.0198958885736,982.0674569541194,990.9066015971887,984.9431937993659,985.7046813429914,980.036971386723,990.9997643904692,991.8275310421113,998.4649483317331,998.6457146946128,1002.4972164955635,1008.7096667013402,1012.5743256176997,1022.9047004657588,1031.7719112283846,1037.5110309762708,1033.9041306083618,1030.9262310199524,1033.6886777410282,1040.2387254752182,1043.9525343211844,1046.6377446844972,1049.4302493974287,1049.9316461147237,1053.6607408425407,1055.3291389561095,1065.2450461291144,1064.6823104639273,1069.5787324740998,1068.7618017148163,1072.6552157974559,1070.510401377933,1075.3606372021918,1079.7224883553758,1084.648545777125,1088.303226292914,1090.4824421221974,1096.2876911037545,1100.4104884723486,1112.5013832437824,1117.1296477480255,1124.1972032571575,1116.4240494013573,1119.1284794533303,1115.5312204500287,1124.4095873850274,1133.2641121266533,1140.6908578298314,1149.1308491617417,1148.5703447827757,1140.867521789008,1149.8350075732073,1167.0120734672769,1193.6730962497497,1194.9806181285246,1195.3890942454718,1205.4776445378277,1224.8279972494656,1240.0937327059564,1257.5427944051116,1287.2148894519305,1319.611647559277,1332.5295423653415,1346.893336889772,1353.720316673199,1377.0992551730765,1411.7309779024076,1448.0672943345267,1486.3282203583924,1487.072493795588,1481.700051695275,1467.6674669965653,1463.2593947955188,1500.3554618555345,1522.1317399305033,1539.9536150515453,1541.7426507414104,1551.8185885933626,1547.345079610207,1525.7167799128692,1519.8218327258319,1532.0015676920525,1544.626804456366,1554.0739949311198,1555.1683253895933,1552.8569489718332,1543.2493946067057,1543.5332346744033,1549.8817245845744,1559.2879463274446,1564.8598252494573,1575.2652728253279,1577.3831693083287,1586.7734893234153,1588.4326781499026,1589.2661154805871,1592.1077447470882,1602.0326595223853,1632.3349804903266,1639.4001710508846,1652.2545193933272,1632.7100706444894,1638.0333829592673,1634.1582530788903,1655.2087906886284,1657.6645766475353,1660.1206345488918,1659.3149419779356,1669.4193473134126,1678.659510953214,1683.1581756376263,1689.0302784298094,1700.4448135938655,1713.3036346274264,1708.7202511913574,1695.9114748833736,1690.4613317049173,1695.434195059933,1706.5290209613665,1709.6433211241288,1711.6699654111792,1719.001731479192,1741.1963922760171,1764.849408825115,1765.2884116609605
